employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department,attrition_probability
2614,Employee 2614,emp2614@example.com,46,M,2018-05-14,0.02,515101,0.133,Engineering,0.1701954679898099
2615,Employee 2615,emp2615@example.com,25,M,2017-03-19,4.06,302808,0.444,Support,0.24302509934432565
2616,Employee 2616,emp2616@example.com,55,M,2020-03-12,2.39,495885,0.83,Product,0.08631611223154961
2617,Employee 2617,emp2617@example.com,48,F,2014-06-18,2.55,1349818,0.247,Finance,0.20389434138397747
2618,Employee 2618,emp2618@example.com,49,F,2014-11-20,1.9,1476585,0.781,Engineering,0.03722997744551311
2619,Employee 2619,emp2619@example.com,29,M,2022-08-21,4.07,1066407,0.265,HR,0.18566897977350247
2620,Employee 2620,emp2620@example.com,58,F,2017-11-15,26.21,1147899,0.492,Engineering,0.14358565232139825
2621,Employee 2621,emp2621@example.com,26,F,2018-09-02,3.72,774584,0.398,Product,0.08961312060785805
2622,Employee 2622,emp2622@example.com,39,F,2015-02-28,3.4,584660,0.406,Sales,0.19111977082679807
2623,Employee 2623,emp2623@example.com,31,M,2019-05-08,3.19,818288,0.797,HR,0.4706054891260322
2624,Employee 2624,emp2624@example.com,22,M,2016-03-20,3.56,263927,0.542,Finance,0.020484683212680026
2625,Employee 2625,emp2625@example.com,29,M,2022-09-17,1.26,590996,0.316,Support,0.12486507065671348
2626,Employee 2626,emp2626@example.com,41,F,2015-06-13,1.16,834044,0.648,HR,0.29558378070415137
2627,Employee 2627,emp2627@example.com,44,F,2016-10-09,4.6,247972,0.879,Product,0.15485857264284694
2628,Employee 2628,emp2628@example.com,54,F,2015-04-04,0.16,1241793,0.414,Finance,0.2066085927007426
2629,Employee 2629,emp2629@example.com,42,M,2021-04-02,4.27,511279,0.342,Product,0.04306814432077395
2630,Employee 2630,emp2630@example.com,23,M,2021-01-30,5.04,685244,0.356,HR,0.14102107856217969
2631,Employee 2631,emp2631@example.com,32,M,2022-08-10,2.21,609086,0.29,Engineering,0.10690453024705239
2632,Employee 2632,emp2632@example.com,48,Other,2019-07-07,7.23,1454623,0.327,Product,0.027148514116995662
2633,Employee 2633,emp2633@example.com,50,M,2021-09-16,1.92,1181332,0.455,Sales,0.127889050781094
2634,Employee 2634,emp2634@example.com,46,M,2018-11-06,0.59,456569,0.963,Sales,0.1198724762900677
2635,Employee 2635,emp2635@example.com,41,Other,2019-07-24,1.35,1496361,0.221,HR,0.09278802420674867
2636,Employee 2636,emp2636@example.com,48,F,2022-10-13,7.09,1268471,0.896,Support,0.34564900925294834
2637,Employee 2637,emp2637@example.com,46,F,2019-02-05,15.22,1262037,0.854,Finance,0.24655734758948927
2638,Employee 2638,emp2638@example.com,53,M,2014-11-21,1.64,1379518,0.222,Engineering,0.31230118347853214
2639,Employee 2639,emp2639@example.com,41,F,2023-04-04,0.55,355328,0.904,Finance,0.09559643682407822
2640,Employee 2640,emp2640@example.com,55,M,2014-03-21,1.01,1297492,0.453,Product,0.14793089094850442
2641,Employee 2641,emp2641@example.com,54,F,2018-02-03,2.42,573480,0.742,HR,0.12396614559811919
2642,Employee 2642,emp2642@example.com,38,M,2018-10-06,2.55,1158431,0.718,Engineering,0.09254472692280628
2643,Employee 2643,emp2643@example.com,31,M,2014-11-15,2.98,573755,0.413,HR,0.07414819696439663
2644,Employee 2644,emp2644@example.com,43,F,2021-02-04,5.41,370356,0.461,HR,0.11913280480354267
2645,Employee 2645,emp2645@example.com,42,F,2023-04-29,3.73,400091,0.764,HR,0.11218625770691294
2646,Employee 2646,emp2646@example.com,37,F,2023-05-15,0.91,981563,0.089,Finance,0.15068494162516904
2647,Employee 2647,emp2647@example.com,25,M,2019-06-18,1.51,1364279,0.758,Product,0.326139767747205
2648,Employee 2648,emp2648@example.com,31,M,2018-07-13,5.49,1320269,0.56,Product,0.054211010285076563
2649,Employee 2649,emp2649@example.com,50,F,2014-11-09,3.01,1156630,0.37,Support,0.34810450022685396
2650,Employee 2650,emp2650@example.com,35,F,2018-01-28,0.55,579415,0.506,Finance,0.14241078692681275
2651,Employee 2651,emp2651@example.com,47,Other,2019-01-14,1.18,1057107,0.571,Sales,0.20465088888718957
2652,Employee 2652,emp2652@example.com,55,F,2017-06-11,4.7,479455,0.321,Engineering,0.21407013830773144
2653,Employee 2653,emp2653@example.com,53,F,2017-05-28,0.57,775177,0.256,Support,0.3497433136650693
2654,Employee 2654,emp2654@example.com,40,F,2019-05-28,3.52,1353459,0.802,Engineering,0.20624924921275703
2655,Employee 2655,emp2655@example.com,36,M,2023-08-02,2.49,1255795,0.616,Finance,0.19611374227871
2656,Employee 2656,emp2656@example.com,54,M,2021-11-20,0.48,1320612,0.512,HR,0.08870027416935523
2657,Employee 2657,emp2657@example.com,22,M,2022-10-12,3.5,873465,0.942,HR,0.228589311369688
2658,Employee 2658,emp2658@example.com,55,M,2019-07-12,0.46,1103886,0.333,Product,0.21489322884904416
2659,Employee 2659,emp2659@example.com,48,F,2020-12-26,1.52,1408926,0.652,Finance,0.17368467356071762
2660,Employee 2660,emp2660@example.com,59,F,2015-07-11,1.11,359067,0.447,Sales,0.4527183718626836
2661,Employee 2661,emp2661@example.com,26,F,2016-10-24,3.51,464969,0.527,Sales,0.274760926643388
2662,Employee 2662,emp2662@example.com,29,M,2017-05-26,4.57,327301,0.836,Engineering,0.056709206392005954
2663,Employee 2663,emp2663@example.com,40,M,2022-03-13,0.55,223054,0.366,Engineering,0.32537805525078695
2664,Employee 2664,emp2664@example.com,21,M,2014-09-09,5.01,899054,0.827,HR,0.15420486397745603
2665,Employee 2665,emp2665@example.com,28,F,2014-08-16,0.02,241178,0.476,HR,0.2683021461237997
2666,Employee 2666,emp2666@example.com,43,M,2014-02-20,2.27,610004,0.162,Finance,0.4047494163589277
2667,Employee 2667,emp2667@example.com,23,F,2017-12-15,2.18,716675,0.25,HR,0.3594925401089481
2668,Employee 2668,emp2668@example.com,24,M,2021-05-05,2.93,390270,0.634,HR,0.1269321759848968
2669,Employee 2669,emp2669@example.com,45,M,2016-11-24,0.82,1410661,0.191,Product,0.10607835958606401
2670,Employee 2670,emp2670@example.com,58,F,2018-05-21,0.03,271694,0.756,Finance,0.24785655731463452
2671,Employee 2671,emp2671@example.com,35,F,2021-09-29,1.82,286341,0.565,Engineering,0.2945323847901732
2672,Employee 2672,emp2672@example.com,41,M,2017-09-09,0.22,888285,0.374,Support,0.0946658329275786
2673,Employee 2673,emp2673@example.com,55,F,2018-10-03,6.68,973223,0.814,Finance,0.15059872140724628
2674,Employee 2674,emp2674@example.com,34,Other,2022-07-08,0.57,490397,0.896,Sales,0.39058758386077663
2675,Employee 2675,emp2675@example.com,56,Other,2019-01-04,1.66,986093,0.347,HR,0.17153573829351515
2676,Employee 2676,emp2676@example.com,32,F,2018-11-29,1.71,305347,0.564,Support,0.13348532426765986
2677,Employee 2677,emp2677@example.com,37,F,2023-03-06,2.41,872549,0.446,Engineering,0.155729381276113
2678,Employee 2678,emp2678@example.com,59,M,2019-06-22,4.58,422489,0.494,Finance,0.12273795044998206
2679,Employee 2679,emp2679@example.com,29,F,2020-04-23,1.92,1029586,0.518,Support,0.01146685191849808
2680,Employee 2680,emp2680@example.com,55,M,2016-09-27,0.08,282423,0.311,Support,0.2487941860406988
2681,Employee 2681,emp2681@example.com,33,Other,2015-01-06,4.42,1338222,0.575,Engineering,0.19668214434650766
2682,Employee 2682,emp2682@example.com,35,M,2017-11-08,0.26,720604,0.908,HR,0.1866282842559619
2683,Employee 2683,emp2683@example.com,38,M,2016-02-14,3.08,1384831,0.623,Engineering,0.11382183285687163
2684,Employee 2684,emp2684@example.com,53,F,2023-05-21,4.88,1005455,0.147,Engineering,0.12206501624049329
2685,Employee 2685,emp2685@example.com,26,M,2017-04-26,1.0,471101,0.063,Engineering,0.1497346142647958
2686,Employee 2686,emp2686@example.com,47,M,2019-08-05,1.79,478764,0.216,Support,0.2866597663986649
2687,Employee 2687,emp2687@example.com,43,F,2019-02-13,0.04,1287304,0.758,Support,0.36297342480704387
2688,Employee 2688,emp2688@example.com,47,F,2018-05-11,4.89,1313226,0.784,Sales,0.07342308781887746
2689,Employee 2689,emp2689@example.com,54,F,2022-05-27,3.64,889927,0.716,Product,0.32452554545260504
2690,Employee 2690,emp2690@example.com,58,M,2019-04-06,0.79,1251963,0.753,Finance,0.1460226680939648
2691,Employee 2691,emp2691@example.com,34,F,2014-05-01,1.48,216025,0.574,Support,0.16139818601215175
2692,Employee 2692,emp2692@example.com,56,M,2020-04-02,3.57,974047,0.596,Engineering,0.06272420927171933
2693,Employee 2693,emp2693@example.com,28,M,2020-02-12,1.33,1118950,0.081,Sales,0.2303131990065518
2694,Employee 2694,emp2694@example.com,55,F,2021-04-19,0.53,303896,0.596,Engineering,0.3605031982632894
2695,Employee 2695,emp2695@example.com,39,F,2020-08-16,2.19,630197,0.488,Engineering,0.09270756790529151
2696,Employee 2696,emp2696@example.com,50,F,2019-04-18,3.86,1307964,0.045,Product,0.073936217181779
2697,Employee 2697,emp2697@example.com,34,F,2015-08-17,1.16,1215670,0.023,Sales,0.15761756468674362
2698,Employee 2698,emp2698@example.com,40,M,2023-08-27,0.39,1107179,0.667,Support,0.07702496830163258
2699,Employee 2699,emp2699@example.com,45,F,2014-06-18,5.31,361506,0.761,Product,0.2254754813576714
2700,Employee 2700,emp2700@example.com,44,M,2016-06-03,0.87,573074,0.582,Sales,0.0670581281299195
2701,Employee 2701,emp2701@example.com,34,F,2015-12-11,2.16,664050,0.388,Finance,0.10479971133242372
2702,Employee 2702,emp2702@example.com,46,F,2016-02-20,3.53,1004838,0.49,Finance,0.158785132586339
2703,Employee 2703,emp2703@example.com,58,F,2019-04-21,1.14,1152220,0.319,Product,0.16611274772364779
2704,Employee 2704,emp2704@example.com,43,F,2022-07-13,3.14,242580,0.643,Finance,0.32189169466889705
2705,Employee 2705,emp2705@example.com,42,F,2017-11-23,1.85,1032163,0.3,Engineering,0.21729112195631248
2706,Employee 2706,emp2706@example.com,39,F,2017-01-29,2.53,801829,0.746,Finance,0.48674110762593525
2707,Employee 2707,emp2707@example.com,23,M,2014-03-12,2.68,862221,0.827,Finance,0.2096246309511928
2708,Employee 2708,emp2708@example.com,39,M,2017-08-03,5.21,502183,0.185,Finance,0.20189134200641015
2709,Employee 2709,emp2709@example.com,29,F,2022-12-15,3.2,603569,0.544,Engineering,0.006512721083108823
2710,Employee 2710,emp2710@example.com,48,F,2019-02-27,0.92,788338,0.09,Sales,0.2362296507461641
2711,Employee 2711,emp2711@example.com,40,M,2018-12-17,0.18,1375857,0.455,Finance,0.3248087193474443
2712,Employee 2712,emp2712@example.com,27,M,2018-09-01,0.01,390173,0.696,Finance,0.14852684669991284
2713,Employee 2713,emp2713@example.com,34,M,2014-06-23,7.04,794542,0.195,HR,0.19268810021802038
2714,Employee 2714,emp2714@example.com,29,F,2018-04-11,8.55,1351030,0.063,Support,0.14939746165576043
2715,Employee 2715,emp2715@example.com,39,M,2019-11-30,0.3,728772,0.508,Support,0.07842776995691943
2716,Employee 2716,emp2716@example.com,34,M,2022-01-04,2.0,747482,0.472,HR,0.13078846144055514
2717,Employee 2717,emp2717@example.com,58,F,2022-05-10,0.49,1272462,0.712,Support,0.27335072792415505
2718,Employee 2718,emp2718@example.com,56,F,2018-03-14,8.91,208537,0.687,Sales,0.06287371761652882
2719,Employee 2719,emp2719@example.com,37,M,2018-12-25,0.85,431688,0.478,Finance,0.08517962593303052
2720,Employee 2720,emp2720@example.com,50,M,2020-02-09,2.09,944551,0.255,Finance,0.03582486305588956
2721,Employee 2721,emp2721@example.com,29,F,2022-06-07,0.54,731180,0.435,Sales,0.33554399439103233
2722,Employee 2722,emp2722@example.com,53,M,2018-09-05,1.21,1245933,0.109,Sales,0.10332426531818883
2723,Employee 2723,emp2723@example.com,45,Other,2017-02-07,0.93,764832,0.729,HR,0.44038480138236613
2724,Employee 2724,emp2724@example.com,34,F,2022-05-02,1.94,219267,0.64,Support,0.11739095711031011
2725,Employee 2725,emp2725@example.com,31,M,2017-12-06,1.63,966921,0.115,Support,0.37875395658880184
2726,Employee 2726,emp2726@example.com,55,F,2021-12-22,1.21,313204,0.679,Engineering,0.15253386440754604
2727,Employee 2727,emp2727@example.com,34,M,2015-01-31,0.34,717130,0.509,Sales,0.2855822855719884
2728,Employee 2728,emp2728@example.com,50,M,2016-01-02,1.99,982513,0.496,HR,0.1241687588965201
2729,Employee 2729,emp2729@example.com,24,F,2020-03-13,5.7,690888,0.889,Support,0.19431799140448583
2730,Employee 2730,emp2730@example.com,24,F,2017-04-17,3.93,891588,0.749,Product,0.03085225742026639
2731,Employee 2731,emp2731@example.com,48,M,2019-08-17,3.83,685641,0.818,Engineering,0.012390916217335903
2732,Employee 2732,emp2732@example.com,28,M,2019-12-26,1.37,405956,0.072,HR,0.45899767273922937
2733,Employee 2733,emp2733@example.com,22,M,2020-02-11,3.7,608853,0.613,Sales,0.2822236175825094
2734,Employee 2734,emp2734@example.com,42,M,2018-02-25,1.88,932120,0.728,Product,0.19401808738819853
2735,Employee 2735,emp2735@example.com,36,F,2023-01-14,0.49,648915,0.597,Support,0.13566072960921044
2736,Employee 2736,emp2736@example.com,49,M,2021-07-28,1.63,936532,0.638,Product,0.06786835831524633
2737,Employee 2737,emp2737@example.com,50,Other,2019-10-22,0.43,671178,0.452,Sales,0.12320472036096376
2738,Employee 2738,emp2738@example.com,32,M,2015-08-19,0.36,966020,0.305,Sales,0.3847113807329426
2739,Employee 2739,emp2739@example.com,55,F,2022-09-30,0.07,399460,0.561,Product,0.15879717723949888
2740,Employee 2740,emp2740@example.com,31,F,2022-05-18,1.0,775664,0.288,Engineering,0.5218044067646941
2741,Employee 2741,emp2741@example.com,41,F,2021-08-21,1.21,498356,0.571,Product,0.06640887611257004
2742,Employee 2742,emp2742@example.com,41,M,2018-12-27,3.61,1182724,0.781,Sales,0.06650634387670504
2743,Employee 2743,emp2743@example.com,25,M,2015-10-10,2.32,442208,0.594,Engineering,0.34652012306506863
2744,Employee 2744,emp2744@example.com,40,M,2018-02-08,5.87,1298979,0.625,Support,0.3422634329279173
2745,Employee 2745,emp2745@example.com,57,Other,2016-10-29,0.58,881607,0.293,HR,0.06044348050551212
2746,Employee 2746,emp2746@example.com,23,F,2023-03-04,0.93,1462963,0.273,Finance,0.054241571125419115
2747,Employee 2747,emp2747@example.com,53,F,2022-01-20,8.49,815414,0.353,Finance,0.18194560904633772
2748,Employee 2748,emp2748@example.com,29,F,2020-01-19,1.76,1056709,0.487,Finance,0.2000536246507882
2749,Employee 2749,emp2749@example.com,29,M,2018-06-25,4.67,1165006,0.667,HR,0.10157256967706738
2750,Employee 2750,emp2750@example.com,24,F,2020-07-03,2.03,571854,0.342,Support,0.12258858435547673
2751,Employee 2751,emp2751@example.com,55,Other,2023-05-25,1.91,938036,0.451,HR,0.2368796664533849
2752,Employee 2752,emp2752@example.com,37,M,2015-12-11,0.48,1013039,0.601,Product,0.12488653870420871
2753,Employee 2753,emp2753@example.com,54,M,2022-11-27,5.72,1202044,0.221,HR,0.012397033490963385
2754,Employee 2754,emp2754@example.com,44,F,2017-09-03,0.24,1312119,0.538,HR,0.4313410924087585
2755,Employee 2755,emp2755@example.com,52,M,2015-08-06,1.11,1064726,0.548,Sales,0.24848554534307918
2756,Employee 2756,emp2756@example.com,21,M,2015-09-09,3.36,781245,0.783,HR,0.0701097546206751
2757,Employee 2757,emp2757@example.com,28,F,2015-05-16,2.12,1378234,0.64,Sales,0.13346480446722772
2758,Employee 2758,emp2758@example.com,43,F,2018-05-29,6.4,1067046,0.397,Product,0.09113922838418886
2759,Employee 2759,emp2759@example.com,32,M,2015-11-07,0.12,457626,0.271,Finance,0.18657507293504144
2760,Employee 2760,emp2760@example.com,32,M,2023-07-29,3.14,1229259,0.681,Engineering,0.1458083197188819
2761,Employee 2761,emp2761@example.com,35,F,2016-02-04,1.95,879031,0.222,Finance,0.2574259400675607
2762,Employee 2762,emp2762@example.com,39,F,2018-10-29,0.5,764956,0.553,Support,0.12162744542334043
2763,Employee 2763,emp2763@example.com,46,M,2023-03-13,4.08,1220286,0.332,Product,0.23716781057128802
2764,Employee 2764,emp2764@example.com,49,F,2016-11-05,1.59,898902,0.8,Engineering,0.13578156932370172
2765,Employee 2765,emp2765@example.com,42,F,2019-09-10,2.28,265258,0.401,Finance,0.2552113405693868
2766,Employee 2766,emp2766@example.com,41,F,2021-09-12,10.26,322608,0.531,Product,0.1650918635367731
2767,Employee 2767,emp2767@example.com,58,M,2020-09-13,2.0,1222997,0.212,Product,0.04877812354184098
2768,Employee 2768,emp2768@example.com,40,M,2021-04-20,5.2,996214,0.323,Sales,0.08142292750523164
2769,Employee 2769,emp2769@example.com,49,F,2022-02-12,4.4,1420510,0.671,HR,0.1900493297026681
2770,Employee 2770,emp2770@example.com,24,M,2017-12-31,3.26,1420654,0.495,Sales,0.2754536743542756
2771,Employee 2771,emp2771@example.com,27,F,2019-10-10,6.81,1368105,0.513,Sales,0.1612329468676169
2772,Employee 2772,emp2772@example.com,48,M,2018-07-20,0.87,1498970,0.894,Finance,0.23240975914712036
2773,Employee 2773,emp2773@example.com,48,M,2018-12-26,5.16,295615,0.474,Product,0.1613837653634882
2774,Employee 2774,emp2774@example.com,24,M,2022-12-05,1.42,830241,0.174,HR,0.08900541058470735
2775,Employee 2775,emp2775@example.com,42,M,2014-11-18,5.02,287087,0.17,Product,0.08683003433476134
2776,Employee 2776,emp2776@example.com,32,F,2020-07-26,2.04,466918,0.04,Engineering,0.24506217596610197
2777,Employee 2777,emp2777@example.com,23,M,2022-10-04,5.85,1148219,0.611,Finance,0.27242267840555084
2778,Employee 2778,emp2778@example.com,42,F,2020-09-21,6.76,1129684,0.436,Sales,0.42246264509063164
2779,Employee 2779,emp2779@example.com,22,F,2016-06-10,2.73,1377358,0.671,HR,0.34068365198412953
2780,Employee 2780,emp2780@example.com,44,M,2023-08-15,2.13,1068396,0.551,Support,0.06648494704804113
2781,Employee 2781,emp2781@example.com,54,F,2017-09-18,4.59,1089106,0.518,HR,0.21092398792780212
2782,Employee 2782,emp2782@example.com,47,M,2016-04-01,0.93,220148,0.366,HR,0.2622614819938543
2783,Employee 2783,emp2783@example.com,21,F,2014-04-25,0.05,768630,0.305,Engineering,0.18430297909692045
2784,Employee 2784,emp2784@example.com,28,F,2016-11-17,1.57,777767,0.306,Sales,0.027693319628346223
2785,Employee 2785,emp2785@example.com,43,M,2016-03-26,2.13,1412501,0.363,HR,0.18308555591522982
2786,Employee 2786,emp2786@example.com,58,M,2018-08-26,1.06,1194408,0.447,Product,0.03210513088663993
2787,Employee 2787,emp2787@example.com,26,F,2016-10-19,1.45,709517,0.457,Support,0.06052481164673062
2788,Employee 2788,emp2788@example.com,42,F,2020-07-04,0.43,845757,0.166,Support,0.11368494442951398
2789,Employee 2789,emp2789@example.com,45,M,2014-02-03,0.97,1157499,0.791,HR,0.18319015898727475
2790,Employee 2790,emp2790@example.com,38,F,2022-04-25,0.82,629275,0.455,Support,0.1868557163838619
2791,Employee 2791,emp2791@example.com,37,M,2018-02-07,1.07,1027994,0.696,HR,0.05213990422531383
2792,Employee 2792,emp2792@example.com,32,F,2014-11-23,1.07,1051059,0.446,HR,0.2270894893859721
2793,Employee 2793,emp2793@example.com,26,M,2018-08-09,2.46,1199191,0.443,Engineering,0.09583936703549911
2794,Employee 2794,emp2794@example.com,46,F,2017-02-24,0.87,1051413,0.459,Sales,0.19584941376767295
2795,Employee 2795,emp2795@example.com,47,M,2020-01-21,8.49,1296870,0.176,Product,0.5172980196958444
2796,Employee 2796,emp2796@example.com,28,F,2019-12-15,2.15,1202940,0.44,Support,0.14826113105305314
2797,Employee 2797,emp2797@example.com,39,F,2023-09-22,0.41,807464,0.307,Finance,0.30268370831906627
2798,Employee 2798,emp2798@example.com,21,F,2014-12-12,0.98,472497,0.282,HR,0.16976908479951308
2799,Employee 2799,emp2799@example.com,49,F,2022-06-28,3.93,968611,0.439,Sales,0.25630353943576023
2800,Employee 2800,emp2800@example.com,55,F,2023-04-04,0.04,558550,0.747,Engineering,0.20383707558611935
2801,Employee 2801,emp2801@example.com,34,F,2015-03-29,8.33,1392519,0.47,Product,0.04711857383224199
2802,Employee 2802,emp2802@example.com,55,F,2017-07-04,1.77,416027,0.69,Sales,0.22851950698089848
2803,Employee 2803,emp2803@example.com,40,F,2023-05-07,2.21,767665,0.555,HR,0.25352472530034487
