employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department
2260,Employee 2260,emp2260@example.com,37,F,2023-08-02,4.04,1286904,0.473,Finance
2261,Employee 2261,emp2261@example.com,38,M,2020-11-24,2.68,741646,0.84,Sales
2262,Employee 2262,emp2262@example.com,29,M,2018-12-29,9.75,468368,0.873,Sales
2263,Employee 2263,emp2263@example.com,45,M,2015-05-16,1.21,1435293,0.626,HR
2264,Employee 2264,emp2264@example.com,34,M,2023-08-18,2.34,250822,0.39,Finance
2265,Employee 2265,emp2265@example.com,45,M,2018-04-27,5.04,305422,0.436,Engineering
2266,Employee 2266,emp2266@example.com,42,F,2020-10-08,1.4,404792,0.322,Finance
2267,Employee 2267,emp2267@example.com,50,F,2016-07-10,1.88,787977,0.246,HR
2268,Employee 2268,emp2268@example.com,40,F,2018-06-24,3.47,237573,0.485,Sales
2269,Employee 2269,emp2269@example.com,41,M,2016-07-18,5.91,1047670,0.82,Sales
2270,Employee 2270,emp2270@example.com,52,M,2017-06-23,1.61,1274683,0.4,Engineering
2271,Employee 2271,emp2271@example.com,41,M,2017-01-11,2.28,482344,0.094,Engineering
2272,Employee 2272,emp2272@example.com,55,M,2021-06-11,11.08,794957,0.92,HR
2273,Employee 2273,emp2273@example.com,52,F,2016-11-26,0.13,1196736,0.771,Finance
2274,Employee 2274,emp2274@example.com,50,F,2021-10-11,1.78,672800,0.148,Sales
2275,Employee 2275,emp2275@example.com,59,F,2015-03-22,3.03,1051666,0.068,Support
2276,Employee 2276,emp2276@example.com,32,M,2023-10-21,0.03,1395208,0.36,Product
2277,Employee 2277,emp2277@example.com,38,M,2021-06-14,2.72,1392496,0.733,Product
2278,Employee 2278,emp2278@example.com,41,F,2020-03-07,0.17,1236271,0.531,Product
2279,Employee 2279,emp2279@example.com,33,M,2017-05-07,5.85,297412,0.292,Sales
2280,Employee 2280,emp2280@example.com,41,F,2021-10-15,4.94,798597,0.12,Sales
2281,Employee 2281,emp2281@example.com,28,F,2015-04-11,0.1,1068211,0.258,Product
2282,Employee 2282,emp2282@example.com,27,F,2014-10-28,0.15,927158,0.231,Engineering
2283,Employee 2283,emp2283@example.com,43,F,2018-12-10,4.2,280564,0.733,Product
2284,Employee 2284,emp2284@example.com,52,M,2017-02-24,1.38,977398,0.292,Engineering
2285,Employee 2285,emp2285@example.com,31,M,2022-12-15,2.57,654089,0.88,HR
2286,Employee 2286,emp2286@example.com,42,M,2018-02-27,0.95,956046,0.61,Support
2287,Employee 2287,emp2287@example.com,42,F,2022-02-15,0.57,1115124,0.763,Product
2288,Employee 2288,emp2288@example.com,45,M,2020-01-22,1.05,742555,0.257,Support
2289,Employee 2289,emp2289@example.com,42,F,2021-09-11,0.85,1178946,0.213,Product
2290,Employee 2290,emp2290@example.com,48,F,2022-05-10,1.78,406711,0.926,Engineering
2291,Employee 2291,emp2291@example.com,49,F,2020-01-21,4.12,1057999,0.526,Engineering
2292,Employee 2292,emp2292@example.com,33,M,2019-07-07,2.42,1437676,0.554,Support
2293,Employee 2293,emp2293@example.com,38,M,2019-01-15,2.82,662928,0.289,Engineering
2294,Employee 2294,emp2294@example.com,22,F,2015-10-17,1.91,1241682,0.114,HR
2295,Employee 2295,emp2295@example.com,49,F,2022-01-21,1.18,1171578,0.064,Product
2296,Employee 2296,emp2296@example.com,41,F,2023-05-10,0.46,398874,0.633,Support
2297,Employee 2297,emp2297@example.com,35,M,2018-04-16,1.31,479179,0.234,Engineering
2298,Employee 2298,emp2298@example.com,47,F,2016-07-24,3.28,300414,0.738,Support
2299,Employee 2299,emp2299@example.com,51,F,2019-07-04,3.97,629082,0.632,Support
2300,Employee 2300,emp2300@example.com,35,M,2020-12-28,1.9,858115,0.279,HR
2301,Employee 2301,emp2301@example.com,43,F,2018-02-04,3.11,941328,0.621,HR
2302,Employee 2302,emp2302@example.com,44,F,2017-07-11,0.71,1344571,0.412,Sales
2303,Employee 2303,emp2303@example.com,33,M,2016-04-27,5.9,934455,0.41,Engineering
2304,Employee 2304,emp2304@example.com,42,M,2019-06-25,6.03,1242641,0.883,Engineering
2305,Employee 2305,emp2305@example.com,57,F,2019-03-23,1.16,1158021,0.334,Support
2306,Employee 2306,emp2306@example.com,53,M,2021-08-13,2.38,487762,0.133,Engineering
2307,Employee 2307,emp2307@example.com,23,F,2018-07-30,2.8,743228,0.259,Sales
2308,Employee 2308,emp2308@example.com,39,F,2016-09-01,1.92,247777,0.275,Engineering
2309,Employee 2309,emp2309@example.com,43,F,2020-05-30,7.26,780234,0.592,Engineering
2310,Employee 2310,emp2310@example.com,49,F,2017-11-03,4.04,635799,0.255,HR
2311,Employee 2311,emp2311@example.com,50,M,2022-03-04,3.35,469740,0.265,Engineering
2312,Employee 2312,emp2312@example.com,59,M,2017-11-26,2.2,1005287,0.325,Product
2313,Employee 2313,emp2313@example.com,45,F,2016-03-23,0.27,417770,0.527,Finance
2314,Employee 2314,emp2314@example.com,57,M,2018-02-07,0.34,1279043,0.377,Engineering
2315,Employee 2315,emp2315@example.com,28,F,2017-07-29,1.07,677521,0.114,HR
2316,Employee 2316,emp2316@example.com,36,F,2016-12-03,0.71,834852,0.499,Sales
2317,Employee 2317,emp2317@example.com,28,M,2015-07-09,9.14,689027,0.709,Sales
2318,Employee 2318,emp2318@example.com,21,M,2018-12-29,1.58,1291139,0.273,Support
2319,Employee 2319,emp2319@example.com,25,F,2018-08-25,6.28,686323,0.492,Support
2320,Employee 2320,emp2320@example.com,23,F,2018-06-29,5.11,844712,0.257,Finance
2321,Employee 2321,emp2321@example.com,21,M,2020-04-05,5.02,405175,0.416,HR
2322,Employee 2322,emp2322@example.com,24,F,2014-06-17,0.73,1092602,0.113,Engineering
2323,Employee 2323,emp2323@example.com,55,F,2018-04-11,1.78,1141511,0.477,Sales
2324,Employee 2324,emp2324@example.com,52,Other,2023-02-20,1.15,1058518,0.505,Sales
2325,Employee 2325,emp2325@example.com,54,M,2020-06-11,10.56,570048,0.337,Product
2326,Employee 2326,emp2326@example.com,45,M,2022-02-06,6.28,985866,0.719,Finance
2327,Employee 2327,emp2327@example.com,30,F,2021-01-15,0.86,1017626,0.224,Product
2328,Employee 2328,emp2328@example.com,41,F,2019-04-19,1.13,486736,0.185,Sales
2329,Employee 2329,emp2329@example.com,59,M,2017-11-07,2.26,515346,0.254,Support
2330,Employee 2330,emp2330@example.com,47,F,2018-05-26,0.98,626220,0.748,Engineering
2331,Employee 2331,emp2331@example.com,47,F,2014-08-18,5.22,517177,0.334,Engineering
2332,Employee 2332,emp2332@example.com,22,M,2021-10-09,5.13,1477975,0.695,Product
2333,Employee 2333,emp2333@example.com,33,F,2022-10-09,3.87,1172075,0.222,Engineering
2334,Employee 2334,emp2334@example.com,29,F,2018-09-30,3.51,1429480,0.323,Finance
2335,Employee 2335,emp2335@example.com,56,M,2014-05-03,2.38,336479,0.768,Product
2336,Employee 2336,emp2336@example.com,42,M,2019-10-22,1.28,724702,0.382,HR
2337,Employee 2337,emp2337@example.com,46,F,2023-02-28,5.44,1482800,0.574,Engineering
2338,Employee 2338,emp2338@example.com,32,M,2017-02-10,5.87,815823,0.259,Engineering
2339,Employee 2339,emp2339@example.com,37,M,2017-08-14,0.15,1236703,0.617,Support
2340,Employee 2340,emp2340@example.com,34,F,2017-04-18,1.53,532651,0.188,HR
2341,Employee 2341,emp2341@example.com,34,F,2020-08-30,0.08,477289,0.626,Finance
2342,Employee 2342,emp2342@example.com,54,F,2017-10-26,5.49,860345,0.292,Product
2343,Employee 2343,emp2343@example.com,40,F,2022-04-02,0.58,1076321,0.281,Product
2344,Employee 2344,emp2344@example.com,31,M,2023-07-14,3.36,1204794,0.616,Support
2345,Employee 2345,emp2345@example.com,36,M,2018-11-01,1.33,671716,0.743,Finance
2346,Employee 2346,emp2346@example.com,51,M,2021-07-06,5.08,362644,0.405,Support
2347,Employee 2347,emp2347@example.com,26,M,2015-07-27,2.14,1439180,0.718,Product
2348,Employee 2348,emp2348@example.com,39,F,2016-08-01,1.18,817591,0.191,Engineering
2349,Employee 2349,emp2349@example.com,57,F,2018-04-22,1.17,413441,0.666,Finance
2350,Employee 2350,emp2350@example.com,24,F,2021-10-23,1.19,440503,0.79,Engineering
2351,Employee 2351,emp2351@example.com,24,M,2015-12-13,4.66,1402660,0.261,Engineering
2352,Employee 2352,emp2352@example.com,40,M,2017-03-17,3.73,212708,0.534,Support
2353,Employee 2353,emp2353@example.com,30,F,2014-06-24,1.15,1394699,0.201,Engineering
2354,Employee 2354,emp2354@example.com,44,M,2014-04-25,2.02,743623,0.623,HR
2355,Employee 2355,emp2355@example.com,55,M,2021-02-18,0.24,448885,0.362,Finance
2356,Employee 2356,emp2356@example.com,46,F,2020-02-26,5.27,856897,0.859,Support
2357,Employee 2357,emp2357@example.com,57,M,2015-02-04,0.93,825760,0.675,Engineering
2358,Employee 2358,emp2358@example.com,58,M,2018-10-16,6.6,1027003,0.297,Finance
2359,Employee 2359,emp2359@example.com,41,F,2017-08-29,2.72,372216,0.469,Sales
2360,Employee 2360,emp2360@example.com,59,M,2019-11-01,2.52,824086,0.551,Support
2361,Employee 2361,emp2361@example.com,41,F,2021-06-09,0.53,925956,0.168,Support
2362,Employee 2362,emp2362@example.com,30,M,2022-07-16,0.22,913852,0.147,Engineering
2363,Employee 2363,emp2363@example.com,58,M,2020-02-07,2.41,1473165,0.26,Product
2364,Employee 2364,emp2364@example.com,24,M,2017-12-19,1.89,1258641,0.607,Sales
2365,Employee 2365,emp2365@example.com,40,F,2018-06-05,0.38,1217558,0.856,Product
2366,Employee 2366,emp2366@example.com,37,F,2018-04-06,5.42,1012252,0.638,Sales
2367,Employee 2367,emp2367@example.com,27,Other,2019-10-01,1.62,222871,0.655,Support
2368,Employee 2368,emp2368@example.com,24,F,2017-07-03,0.91,1035757,0.785,Support
2369,Employee 2369,emp2369@example.com,49,F,2018-03-02,4.66,433688,0.483,HR
2370,Employee 2370,emp2370@example.com,34,M,2021-11-23,7.33,481805,0.921,HR
2371,Employee 2371,emp2371@example.com,23,M,2014-06-21,1.1,375426,0.203,Sales
2372,Employee 2372,emp2372@example.com,44,M,2015-08-18,4.49,478057,0.476,Support
2373,Employee 2373,emp2373@example.com,57,M,2019-10-04,3.17,944831,0.668,Sales
2374,Employee 2374,emp2374@example.com,36,M,2021-06-20,13.73,1333574,0.504,Finance
2375,Employee 2375,emp2375@example.com,24,M,2014-11-25,0.68,787014,0.547,HR
2376,Employee 2376,emp2376@example.com,44,M,2022-11-12,9.71,647097,0.206,Support
2377,Employee 2377,emp2377@example.com,54,M,2014-12-28,1.14,824291,0.733,Finance
2378,Employee 2378,emp2378@example.com,50,M,2014-08-11,1.59,517964,0.246,Product
2379,Employee 2379,emp2379@example.com,38,F,2023-07-27,1.33,1005907,0.602,HR
2380,Employee 2380,emp2380@example.com,39,F,2023-12-19,0.94,678920,0.46,Finance
2381,Employee 2381,emp2381@example.com,51,M,2015-06-03,3.54,1362988,0.088,Engineering
2382,Employee 2382,emp2382@example.com,39,M,2014-11-04,2.67,1092256,0.507,Product
2383,Employee 2383,emp2383@example.com,39,M,2015-01-24,1.09,722812,0.723,HR
2384,Employee 2384,emp2384@example.com,42,F,2017-01-11,0.43,757948,0.169,Engineering
2385,Employee 2385,emp2385@example.com,44,M,2020-02-28,1.15,1464997,0.335,Sales
2386,Employee 2386,emp2386@example.com,32,F,2021-02-10,1.44,681881,0.831,Engineering
2387,Employee 2387,emp2387@example.com,50,M,2014-05-31,1.44,295839,0.416,Sales
2388,Employee 2388,emp2388@example.com,58,M,2022-10-24,1.33,685943,0.302,Sales
2389,Employee 2389,emp2389@example.com,51,M,2014-06-27,0.15,811547,0.841,Sales
2390,Employee 2390,emp2390@example.com,56,M,2018-05-25,1.87,651111,0.441,Sales
2391,Employee 2391,emp2391@example.com,39,F,2018-01-17,5.43,575120,0.435,Product
2392,Employee 2392,emp2392@example.com,56,F,2016-03-17,0.6,515710,0.63,Support
2393,Employee 2393,emp2393@example.com,50,F,2023-11-21,0.47,871672,0.476,Sales
2394,Employee 2394,emp2394@example.com,53,F,2018-12-19,1.92,298039,0.274,Sales
2395,Employee 2395,emp2395@example.com,38,F,2019-08-26,1.39,360472,0.254,Sales
2396,Employee 2396,emp2396@example.com,48,F,2022-07-30,2.47,1397209,0.384,HR
2397,Employee 2397,emp2397@example.com,31,M,2019-01-08,8.82,1162910,0.603,Support
2398,Employee 2398,emp2398@example.com,53,M,2016-04-24,4.29,1335677,0.196,Finance
2399,Employee 2399,emp2399@example.com,37,M,2017-03-22,3.49,229621,0.606,Engineering
2400,Employee 2400,emp2400@example.com,26,F,2015-12-15,1.61,1169967,0.519,Engineering
2401,Employee 2401,emp2401@example.com,24,M,2017-12-24,1.02,602953,0.307,Finance
2402,Employee 2402,emp2402@example.com,40,F,2017-09-18,2.33,232035,0.745,Product
2403,Employee 2403,emp2403@example.com,47,M,2017-11-04,6.5,1360833,0.586,Sales
2404,Employee 2404,emp2404@example.com,35,F,2018-01-27,6.28,1231227,0.509,Support
2405,Employee 2405,emp2405@example.com,26,M,2017-12-10,1.77,1323800,0.627,Support
2406,Employee 2406,emp2406@example.com,34,M,2016-01-11,0.85,212974,0.235,HR
2407,Employee 2407,emp2407@example.com,31,F,2021-09-04,0.77,224648,0.486,Engineering
2408,Employee 2408,emp2408@example.com,59,M,2015-07-29,0.1,631342,0.378,Finance
2409,Employee 2409,emp2409@example.com,29,Other,2016-07-21,5.55,1205983,0.445,Sales
2410,Employee 2410,emp2410@example.com,46,M,2016-07-27,0.92,228612,0.091,Engineering
2411,Employee 2411,emp2411@example.com,36,M,2014-11-01,1.33,708994,0.426,Engineering
2412,Employee 2412,emp2412@example.com,25,F,2020-03-12,4.97,607799,0.659,Engineering
2413,Employee 2413,emp2413@example.com,30,F,2016-11-10,0.38,882051,0.378,Sales
2414,Employee 2414,emp2414@example.com,23,M,2021-08-31,1.86,280994,0.881,Product
2415,Employee 2415,emp2415@example.com,33,F,2022-09-13,0.39,830671,0.476,Finance
2416,Employee 2416,emp2416@example.com,50,F,2016-07-03,1.75,307083,0.78,Support
2417,Employee 2417,emp2417@example.com,26,F,2018-12-22,0.14,498561,0.46,Support
2418,Employee 2418,emp2418@example.com,37,M,2019-10-22,2.19,1080160,0.668,Support
2419,Employee 2419,emp2419@example.com,39,M,2018-04-24,4.76,411724,0.425,Finance
2420,Employee 2420,emp2420@example.com,55,F,2019-03-06,3.38,318297,0.26,Engineering
2421,Employee 2421,emp2421@example.com,46,F,2022-06-09,2.13,332876,0.635,Support
2422,Employee 2422,emp2422@example.com,25,F,2019-05-11,5.29,278147,0.516,Support
2423,Employee 2423,emp2423@example.com,49,M,2021-03-30,0.78,657760,0.755,Product
2424,Employee 2424,emp2424@example.com,57,M,2016-10-28,5.33,1034309,0.594,Product
2425,Employee 2425,emp2425@example.com,40,F,2017-03-24,0.97,1160160,0.284,Sales
2426,Employee 2426,emp2426@example.com,41,M,2016-10-06,1.35,515535,0.639,Finance
2427,Employee 2427,emp2427@example.com,30,M,2019-11-23,0.41,213229,0.177,Support
2428,Employee 2428,emp2428@example.com,25,M,2018-01-24,0.32,1144791,0.258,Engineering
2429,Employee 2429,emp2429@example.com,56,F,2022-11-17,8.07,1383938,0.479,Engineering
2430,Employee 2430,emp2430@example.com,26,M,2019-06-18,0.63,555810,0.373,Product
2431,Employee 2431,emp2431@example.com,46,F,2017-01-22,1.22,250812,0.664,HR
2432,Employee 2432,emp2432@example.com,24,F,2023-10-28,2.26,312203,0.218,Sales
2433,Employee 2433,emp2433@example.com,59,F,2019-02-14,1.28,893041,0.299,Product
2434,Employee 2434,emp2434@example.com,59,M,2019-09-11,6.12,1141224,0.439,Sales
2435,Employee 2435,emp2435@example.com,55,M,2015-08-12,6.93,666102,0.286,Product
2436,Employee 2436,emp2436@example.com,21,F,2014-05-03,1.18,831920,0.735,Product
2437,Employee 2437,emp2437@example.com,44,F,2014-06-02,0.29,202523,0.969,Support
2438,Employee 2438,emp2438@example.com,56,F,2017-12-09,0.71,981489,0.278,Product
2439,Employee 2439,emp2439@example.com,26,F,2015-04-09,1.93,299964,0.532,HR
2440,Employee 2440,emp2440@example.com,51,F,2015-07-12,1.02,600846,0.123,Finance
2441,Employee 2441,emp2441@example.com,40,F,2014-06-29,1.81,880646,0.213,Engineering
2442,Employee 2442,emp2442@example.com,44,M,2015-11-26,4.27,470473,0.21,Sales
2443,Employee 2443,emp2443@example.com,45,M,2018-04-24,1.64,736040,0.284,Product
2444,Employee 2444,emp2444@example.com,56,F,2014-05-12,0.66,1063016,0.638,Engineering
2445,Employee 2445,emp2445@example.com,41,M,2017-10-03,1.33,764391,0.389,Product
2446,Employee 2446,emp2446@example.com,50,F,2014-06-27,4.08,911439,0.494,Finance
2447,Employee 2447,emp2447@example.com,44,M,2019-08-08,1.66,526423,0.582,Finance
2448,Employee 2448,emp2448@example.com,50,F,2014-02-08,0.86,1462301,0.604,Finance
2449,Employee 2449,emp2449@example.com,42,M,2014-06-01,1.67,1037435,0.374,Product
2450,Employee 2450,emp2450@example.com,48,M,2014-12-25,1.82,1255096,0.593,Engineering
2451,Employee 2451,emp2451@example.com,27,Other,2023-12-17,1.05,1045129,0.249,Finance
2452,Employee 2452,emp2452@example.com,55,M,2017-03-22,16.34,1201941,0.516,Support
2453,Employee 2453,emp2453@example.com,48,M,2022-12-24,4.38,215106,0.093,Sales
2454,Employee 2454,emp2454@example.com,34,M,2018-11-14,3.54,977637,0.775,HR
2455,Employee 2455,emp2455@example.com,30,F,2016-10-19,5.79,891455,0.095,HR
2456,Employee 2456,emp2456@example.com,36,F,2015-03-30,3.29,851222,0.234,HR
2457,Employee 2457,emp2457@example.com,36,F,2019-07-18,4.7,1320236,0.207,HR
2458,Employee 2458,emp2458@example.com,51,M,2022-09-17,1.6,1458615,0.093,HR
2459,Employee 2459,emp2459@example.com,45,F,2015-08-01,2.08,1037650,0.85,HR
2460,Employee 2460,emp2460@example.com,33,M,2017-07-24,0.14,770151,0.357,Product
2461,Employee 2461,emp2461@example.com,26,F,2016-02-08,0.99,1494132,0.718,Engineering
2462,Employee 2462,emp2462@example.com,29,F,2019-11-02,1.38,1347126,0.765,Sales
2463,Employee 2463,emp2463@example.com,56,F,2020-12-27,2.95,418316,0.417,Engineering
2464,Employee 2464,emp2464@example.com,40,F,2014-04-01,1.87,1059555,0.554,Sales
2465,Employee 2465,emp2465@example.com,38,F,2015-02-09,2.81,924034,0.456,Finance
2466,Employee 2466,emp2466@example.com,41,F,2022-08-08,3.75,1033427,0.509,Support
2467,Employee 2467,emp2467@example.com,24,M,2018-08-04,0.13,1473528,0.186,Support
2468,Employee 2468,emp2468@example.com,53,F,2015-10-17,0.9,464578,0.107,Support
2469,Employee 2469,emp2469@example.com,47,M,2020-12-18,0.56,347563,0.664,Sales
2470,Employee 2470,emp2470@example.com,27,M,2022-09-08,0.62,876837,0.582,Product
2471,Employee 2471,emp2471@example.com,26,M,2019-07-25,2.1,1245075,0.319,Finance
2472,Employee 2472,emp2472@example.com,35,M,2018-04-28,4.04,246381,0.612,HR
2473,Employee 2473,emp2473@example.com,38,M,2020-07-22,0.96,652356,0.592,Product
2474,Employee 2474,emp2474@example.com,52,F,2023-01-14,5.22,1483178,0.295,Product
2475,Employee 2475,emp2475@example.com,31,M,2016-11-13,6.69,404410,0.376,Engineering
2476,Employee 2476,emp2476@example.com,40,M,2022-07-28,1.29,1392520,0.528,Engineering
2477,Employee 2477,emp2477@example.com,44,F,2023-05-02,3.43,1324828,0.519,Finance
2478,Employee 2478,emp2478@example.com,35,M,2015-05-18,0.37,906896,0.43,Product
2479,Employee 2479,emp2479@example.com,27,F,2021-04-21,4.09,621323,0.459,Support
2480,Employee 2480,emp2480@example.com,41,F,2016-10-26,0.54,475609,0.544,Finance
2481,Employee 2481,emp2481@example.com,46,F,2023-10-08,3.49,648291,0.394,HR
2482,Employee 2482,emp2482@example.com,34,F,2014-07-24,1.64,1122972,0.841,Support
2483,Employee 2483,emp2483@example.com,57,M,2018-02-11,7.91,1198165,0.465,Support
2484,Employee 2484,emp2484@example.com,41,M,2022-12-18,1.87,803901,0.266,Engineering
2485,Employee 2485,emp2485@example.com,38,M,2018-06-25,0.09,489361,0.719,Product
2486,Employee 2486,emp2486@example.com,25,F,2016-10-25,1.97,1029739,0.636,HR
2487,Employee 2487,emp2487@example.com,23,M,2021-06-25,4.76,1316851,0.525,Product
2488,Employee 2488,emp2488@example.com,43,M,2015-11-28,3.12,1433623,0.135,HR
2489,Employee 2489,emp2489@example.com,46,M,2020-07-19,10.17,672597,0.239,Sales
2490,Employee 2490,emp2490@example.com,57,F,2017-07-29,5.56,851499,0.483,HR
2491,Employee 2491,emp2491@example.com,44,M,2014-04-25,2.24,911552,0.205,Sales
2492,Employee 2492,emp2492@example.com,39,Other,2022-12-15,0.69,1207901,0.371,Engineering
2493,Employee 2493,emp2493@example.com,45,M,2021-05-02,0.01,997094,0.898,Sales
2494,Employee 2494,emp2494@example.com,41,M,2022-11-30,11.81,1106958,0.908,Finance
2495,Employee 2495,emp2495@example.com,32,M,2018-04-21,8.36,1120994,0.155,Support
2496,Employee 2496,emp2496@example.com,53,F,2014-12-20,0.96,1185854,0.386,HR
2497,Employee 2497,emp2497@example.com,24,F,2015-03-20,3.05,636165,0.841,Engineering
2498,Employee 2498,emp2498@example.com,27,M,2015-06-08,3.92,934549,0.669,Support
2499,Employee 2499,emp2499@example.com,42,M,2022-07-01,2.59,357304,0.117,Product
2500,Employee 2500,emp2500@example.com,53,F,2022-04-12,5.55,1240107,0.631,HR
2501,Employee 2501,emp2501@example.com,37,M,2017-09-02,0.24,423926,0.321,HR
2502,Employee 2502,emp2502@example.com,44,M,2015-08-10,6.8,839565,0.511,Sales
2503,Employee 2503,emp2503@example.com,54,M,2014-05-06,1.49,896954,0.18,Sales
2504,Employee 2504,emp2504@example.com,48,M,2014-03-07,1.97,328787,0.479,HR
2505,Employee 2505,emp2505@example.com,59,M,2014-01-03,1.76,290319,0.167,HR
2506,Employee 2506,emp2506@example.com,42,M,2020-07-21,2.27,1398265,0.559,Finance
