employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,last_review_score,attrition,skills,education,department,role,promotions,resume_file,skills_list,num_skills,salary_clipped,tenure_months,recent_review_scaled,low_satisfaction_flag,department_clean
3016,Brandon Miller,brandonmiller3016@example.com,33,M,2024-09-24,1.19,477312,0.911,2.44,0,excel|tableau|scikit-learn|management|leadership,B.E,Engineering,Manager,0,resumes/resume_3016.txt,"['excel', 'tableau', 'scikit-learn', 'management', 'leadership']",5,477312.0,14.3,0.36,0,Engineering
4823,Carlos Barnett,carlosbarnett4823@example.com,33,M,2021-04-04,4.67,692795,0.637,4.35,1,excel|management|tensorflow|hadoop|tableau,BSc,Support,Intern,0,resumes/resume_4823.txt,"['excel', 'management', 'tensorflow', 'hadoop', 'tableau']",5,692795.0,56.0,0.8374999999999999,0,Support
7822,Stephen Clark,stephenclark7822@example.com,32,F,2020-08-29,5.27,710807,0.823,1.78,0,tensorflow|python|excel|react|powerbi|pandas|spark|pytorch,M.Tech,Support,Senior Engineer,2,resumes/resume_7822.txt,"['tensorflow', 'python', 'excel', 'react', 'powerbi', 'pandas', 'spark', 'pytorch']",8,710807.0,63.2,0.195,0,Support
93,Kevin Chang,kevinchang93@example.com,32,F,2025-06-09,0.48,681792,0.827,2.59,0,kubernetes|management|nlp|aws|numpy,BSc,Hr,Engineer,0,resumes/resume_93.txt,"['kubernetes', 'management', 'nlp', 'aws', 'numpy']",5,681792.0,5.8,0.39749999999999996,0,Hr
9421,Steven King,stevenking9421@example.com,38,F,2022-01-09,3.9,767355,0.544,1.89,0,pandas|nlp|tensorflow|powerbi|hadoop|javascript|scikit-learn,B.E,Finance,Analyst,0,resumes/resume_9421.txt,"['pandas', 'nlp', 'tensorflow', 'powerbi', 'hadoop', 'javascript', 'scikit-learn']",7,767355.0,46.8,0.22249999999999998,0,Finance
6600,Lisa Willis,lisawillis6600@example.com,31,Other,2020-01-04,5.92,1065170,0.921,4.79,0,numpy|nlp|leadership|tensorflow|react|management|sql,MBA,Engineering,Analyst,2,resumes/resume_6600.txt,"['numpy', 'nlp', 'leadership', 'tensorflow', 'react', 'management', 'sql']",7,1065170.0,71.0,0.9475,0,Engineering
4443,Kimberly Barnes,kimberlybarnes4443@example.com,32,Other,2018-08-21,7.29,667900,0.861,1.87,0,javascript|tableau|python|tensorflow|pytorch|nlp|leadership|react,MBA,Sales,Engineer,2,resumes/resume_4443.txt,"['javascript', 'tableau', 'python', 'tensorflow', 'pytorch', 'nlp', 'leadership', 'react']",8,667900.0,87.5,0.21750000000000003,0,Sales
7602,Brittany Richard,brittanyrichard7602@example.com,32,F,2018-03-12,7.73,851606,0.838,4.76,0,docker|management|javascript|excel|nlp|kubernetes|powerbi,MSc,Finance,Analyst,0,resumes/resume_7602.txt,"['docker', 'management', 'javascript', 'excel', 'nlp', 'kubernetes', 'powerbi']",7,851606.0,92.8,0.94,0,Finance
3835,Brent Mckee,brentmckee3835@example.com,34,M,2023-07-31,2.35,196274,0.458,2.5,1,pandas|nlp|leadership,MBA,Hr,Engineer,2,resumes/resume_3835.txt,"['pandas', 'nlp', 'leadership']",3,196274.0,28.2,0.375,0,Hr
9702,Jacob Cruz,jacobcruz9702@example.com,29,F,2020-01-07,5.91,217629,0.505,3.29,0,python|nlp|aws|kubernetes|javascript|scikit-learn,BSc,Sales,Intern,0,resumes/resume_9702.txt,"['python', 'nlp', 'aws', 'kubernetes', 'javascript', 'scikit-learn']",6,217629.0,70.9,0.5725,0,Sales
4322,Crystal Adams,crystaladams4322@example.com,31,M,2019-10-24,6.12,207422,0.491,3.66,0,nlp|docker|tableau|management|python,B.Tech,Product,Senior Engineer,2,resumes/resume_4322.txt,"['nlp', 'docker', 'tableau', 'management', 'python']",5,207422.0,73.4,0.665,0,Product
3394,Michael Collins,michaelcollins3394@example.com,23,M,2020-01-22,5.87,871856,0.717,2.87,1,kubernetes|pytorch|excel,BSc,Sales,Intern,1,resumes/resume_3394.txt,"['kubernetes', 'pytorch', 'excel']",3,871856.0,70.4,0.4675,0,Sales
4752,Daniel Robinson,danielrobinson4752@example.com,41,M,2020-05-17,5.55,947677,0.94,3.54,0,communication|docker|python,MBA,Sales,Analyst,0,resumes/resume_4752.txt,"['communication', 'docker', 'python']",3,947677.0,66.6,0.635,0,Sales
7229,Johnny Leblanc,johnnyleblanc7229@example.com,32,Other,2021-08-28,4.27,539942,0.414,3.65,1,spark|pytorch|tableau|javascript|aws|management|communication,MSc,Product,Analyst,2,resumes/resume_7229.txt,"['spark', 'pytorch', 'tableau', 'javascript', 'aws', 'management', 'communication']",7,539942.0,51.2,0.6625,0,Product
9191,Robin Williamson,robinwilliamson9191@example.com,33,F,2022-08-07,3.33,482275,0.647,3.12,0,pytorch|docker|javascript|sql|powerbi|numpy,M.Tech,Engineering,Senior Engineer,2,resumes/resume_9191.txt,"['pytorch', 'docker', 'javascript', 'sql', 'powerbi', 'numpy']",6,482275.0,40.0,0.53,0,Engineering
2361,James Wright,jameswright2361@example.com,30,M,2020-08-15,5.3,624108,0.943,2.56,0,powerbi|javascript|python|hadoop|communication,M.Tech,Product,Manager,2,resumes/resume_2361.txt,"['powerbi', 'javascript', 'python', 'hadoop', 'communication']",5,624108.0,63.6,0.39,0,Product
1148,Cynthia Paul,cynthiapaul1148@example.com,32,Other,2021-06-28,4.44,1050399,0.268,2.09,1,tensorflow|management|spark|hadoop|pytorch|aws|numpy,B.E,Finance,Intern,2,resumes/resume_1148.txt,"['tensorflow', 'management', 'spark', 'hadoop', 'pytorch', 'aws', 'numpy']",7,1050399.0,53.3,0.27249999999999996,1,Finance
5666,Anthony Bradford,anthonybradford5666@example.com,33,Other,2020-03-02,5.76,975098,0.393,2.05,0,javascript|communication|excel|leadership|spark|pandas,B.E,Hr,Manager,0,resumes/resume_5666.txt,"['javascript', 'communication', 'excel', 'leadership', 'spark', 'pandas']",6,975098.0,69.1,0.26249999999999996,1,Hr
8075,Aaron Davis,aarondavis8075@example.com,29,F,2023-10-13,2.14,988331,0.56,4.11,0,sql|communication|javascript|pytorch|numpy|python,BSc,Engineering,Senior Engineer,2,resumes/resume_8075.txt,"['sql', 'communication', 'javascript', 'pytorch', 'numpy', 'python']",6,988331.0,25.7,0.7775000000000001,0,Engineering
4943,Steven Espinoza,stevenespinoza4943@example.com,29,M,2025-11-26,0.02,616121,0.831,2.26,0,kubernetes|communication|sql,B.Tech,Finance,Intern,2,resumes/resume_4943.txt,"['kubernetes', 'communication', 'sql']",3,616121.0,0.2,0.31499999999999995,0,Finance
3663,Steven Snyder,stevensnyder3663@example.com,37,F,2021-10-06,4.16,802033,0.388,4.32,1,nlp|kubernetes|python|scikit-learn,BSc,Product,Analyst,0,resumes/resume_3663.txt,"['nlp', 'kubernetes', 'python', 'scikit-learn']",4,802033.0,49.9,0.8300000000000001,1,Product
1563,Gregg Jenkins,greggjenkins1563@example.com,20,Other,2024-08-02,1.34,1029575,0.002,2.42,0,spark|scikit-learn|powerbi|sql|tableau|javascript,MBA,Support,Analyst,0,resumes/resume_1563.txt,"['spark', 'scikit-learn', 'powerbi', 'sql', 'tableau', 'javascript']",6,1029575.0,16.1,0.355,1,Support
4113,Michael Davis,michaeldavis4113@example.com,27,Other,2017-12-13,7.98,1246432,0.675,4.02,0,tensorflow|sql|python|numpy,MBA,Engineering,Senior Engineer,1,resumes/resume_4113.txt,"['tensorflow', 'sql', 'python', 'numpy']",4,1246432.0,95.8,0.7549999999999999,0,Engineering
9050,Nancy Carr MD,nancycarrmd9050@example.com,24,M,2025-01-04,0.91,518664,0.928,4.17,0,management|powerbi|spark|pandas|tableau|pytorch|kubernetes,MBA,Support,Analyst,1,resumes/resume_9050.txt,"['management', 'powerbi', 'spark', 'pandas', 'tableau', 'pytorch', 'kubernetes']",7,518664.0,10.9,0.7925,0,Support
9276,Cindy Jackson,cindyjackson9276@example.com,28,M,2025-06-05,0.5,881531,0.011,2.49,1,hadoop|nlp|communication|pandas|python|javascript,BSc,Finance,Engineer,2,resumes/resume_9276.txt,"['hadoop', 'nlp', 'communication', 'pandas', 'python', 'javascript']",6,881531.0,6.0,0.37250000000000005,1,Finance
8538,Michael Ferguson,michaelferguson8538@example.com,34,F,2020-04-05,5.67,899391,0.362,3.04,1,spark|scikit-learn|communication|kubernetes|react|tensorflow|aws,MBA,Finance,Analyst,1,resumes/resume_8538.txt,"['spark', 'scikit-learn', 'communication', 'kubernetes', 'react', 'tensorflow', 'aws']",7,899391.0,68.0,0.51,1,Finance
795,Alyssa Anderson,alyssaanderson795@example.com,23,M,2018-07-06,7.42,150000,0.275,4.74,0,powerbi|pandas|spark|javascript|hadoop|leadership|excel|numpy,M.Tech,Sales,Engineer,0,resumes/resume_795.txt,"['powerbi', 'pandas', 'spark', 'javascript', 'hadoop', 'leadership', 'excel', 'numpy']",8,150000.0,89.0,0.935,1,Sales
5854,Becky Turner,beckyturner5854@example.com,36,M,2021-05-17,4.55,675347,0.405,1.9,0,sql|spark|aws|pandas|excel|pytorch|kubernetes|management,MSc,Engineering,Senior Engineer,0,resumes/resume_5854.txt,"['sql', 'spark', 'aws', 'pandas', 'excel', 'pytorch', 'kubernetes', 'management']",8,675347.0,54.6,0.22499999999999998,0,Engineering
7619,Sharon Scott,sharonscott7619@example.com,26,Other,2025-03-27,0.69,1367668,0.375,3.56,0,kubernetes|docker|excel|python|pandas|hadoop|scikit-learn,B.Tech,Finance,Intern,0,resumes/resume_7619.txt,"['kubernetes', 'docker', 'excel', 'python', 'pandas', 'hadoop', 'scikit-learn']",7,1280657.1600000001,8.3,0.64,1,Finance
1594,Robert Velasquez,robertvelasquez1594@example.com,35,M,2023-10-02,2.17,1157405,0.333,2.95,0,pytorch|pandas|leadership|hadoop,MBA,Engineering,Engineer,2,resumes/resume_1594.txt,"['pytorch', 'pandas', 'leadership', 'hadoop']",4,1157405.0,26.0,0.48750000000000004,1,Engineering
7418,Patrick Roberts,patrickroberts7418@example.com,31,F,2020-04-13,5.64,590927,0.413,2.3,0,pytorch|management|numpy,MBA,Sales,Engineer,0,resumes/resume_7418.txt,"['pytorch', 'management', 'numpy']",3,590927.0,67.7,0.32499999999999996,0,Sales
5267,Rachel Gutierrez,rachelgutierrez5267@example.com,20,F,2018-10-24,7.12,396634,0.366,2.0,1,powerbi|excel|sql|pytorch|javascript|nlp|communication|tensorflow,B.E,Hr,Manager,1,resumes/resume_5267.txt,"['powerbi', 'excel', 'sql', 'pytorch', 'javascript', 'nlp', 'communication', 'tensorflow']",8,396634.0,85.4,0.25,1,Hr
7147,Mrs. Sandra Bowen,mrs.sandrabowen7147@example.com,30,M,2025-06-01,0.51,807503,0.993,2.61,0,management|nlp|numpy,B.E,Support,Senior Engineer,2,resumes/resume_7147.txt,"['management', 'nlp', 'numpy']",3,807503.0,6.1,0.40249999999999997,0,Support
89,Tracey Underwood,traceyunderwood89@example.com,28,F,2023-04-13,2.64,1380042,0.526,3.98,0,leadership|powerbi|pandas|javascript|hadoop,B.E,Support,Engineer,2,resumes/resume_89.txt,"['leadership', 'powerbi', 'pandas', 'javascript', 'hadoop']",5,1280657.1600000001,31.7,0.745,0,Support
8695,Amanda Smith,amandasmith8695@example.com,24,Other,2024-08-05,1.33,982541,0.866,2.84,0,spark|pytorch|kubernetes|pandas|javascript|hadoop|excel,BSc,Product,Analyst,0,resumes/resume_8695.txt,"['spark', 'pytorch', 'kubernetes', 'pandas', 'javascript', 'hadoop', 'excel']",7,982541.0,16.0,0.45999999999999996,0,Product
9732,Sierra Williams,sierrawilliams9732@example.com,24,M,2024-11-23,1.03,1155145,0.245,2.48,1,react|leadership|docker|numpy|nlp|javascript|pandas,M.Tech,Hr,Senior Engineer,2,resumes/resume_9732.txt,"['react', 'leadership', 'docker', 'numpy', 'nlp', 'javascript', 'pandas']",7,1155145.0,12.4,0.37,1,Hr
9446,Tracy Rodriguez DDS,tracyrodriguezdds9446@example.com,24,Other,2025-07-18,0.38,1240868,0.507,4.22,1,sql|communication|hadoop|nlp|powerbi|react|pandas|leadership,B.Tech,Engineering,Engineer,1,resumes/resume_9446.txt,"['sql', 'communication', 'hadoop', 'nlp', 'powerbi', 'react', 'pandas', 'leadership']",8,1240868.0,4.6,0.8049999999999999,0,Engineering
6754,Michael Holloway,michaelholloway6754@example.com,23,M,2019-09-19,6.21,1116949,0.962,2.47,0,docker|excel|numpy|powerbi|nlp,MBA,Engineering,Manager,0,resumes/resume_6754.txt,"['docker', 'excel', 'numpy', 'powerbi', 'nlp']",5,1116949.0,74.5,0.36750000000000005,0,Engineering
3502,Tim Willis,timwillis3502@example.com,34,M,2020-10-11,5.15,894232,0.021,2.79,0,numpy|powerbi|leadership|javascript,MBA,Product,Intern,0,resumes/resume_3502.txt,"['numpy', 'powerbi', 'leadership', 'javascript']",4,894232.0,61.8,0.4475,1,Product
2234,Deborah Mora,deborahmora2234@example.com,30,Other,2024-04-06,1.66,796842,0.873,2.76,0,tableau|excel|aws,MBA,Engineering,Manager,1,resumes/resume_2234.txt,"['tableau', 'excel', 'aws']",3,796842.0,19.9,0.43999999999999995,0,Engineering
2803,John Santos,johnsantos2803@example.com,22,Other,2023-04-28,2.6,605355,0.323,2.65,1,pytorch|excel|management|leadership,BSc,Hr,Manager,0,resumes/resume_2803.txt,"['pytorch', 'excel', 'management', 'leadership']",4,605355.0,31.2,0.4125,1,Hr
4424,Dr. Charles Lawrence,dr.charleslawrence4424@example.com,27,Other,2020-01-08,5.91,867271,0.047,4.98,1,tableau|leadership|sql|javascript|python|pandas,MSc,Sales,Engineer,2,resumes/resume_4424.txt,"['tableau', 'leadership', 'sql', 'javascript', 'python', 'pandas']",6,867271.0,70.9,0.9950000000000001,1,Sales
5663,Tanya Woodward,tanyawoodward5663@example.com,30,Other,2020-05-19,5.55,868916,0.587,3.14,0,excel|pandas|communication|leadership|tensorflow,BSc,Sales,Senior Engineer,1,resumes/resume_5663.txt,"['excel', 'pandas', 'communication', 'leadership', 'tensorflow']",5,868916.0,66.6,0.535,0,Sales
7170,Martin Solis,martinsolis7170@example.com,38,F,2018-05-06,7.58,996185,0.196,3.96,0,hadoop|communication|kubernetes|management,B.E,Product,Analyst,1,resumes/resume_7170.txt,"['hadoop', 'communication', 'kubernetes', 'management']",4,996185.0,91.0,0.74,1,Product
8337,Shelly Gutierrez,shellygutierrez8337@example.com,29,Other,2023-08-17,2.3,619161,0.93,3.23,0,python|numpy|docker|aws|excel|react|javascript,MBA,Engineering,Senior Engineer,0,resumes/resume_8337.txt,"['python', 'numpy', 'docker', 'aws', 'excel', 'react', 'javascript']",7,619161.0,27.6,0.5575,0,Engineering
2148,Beverly Russell,beverlyrussell2148@example.com,23,M,2019-04-30,6.6,731566,0.09,1.81,1,pytorch|python|numpy|aws|leadership|tableau|pandas,M.Tech,Hr,Manager,2,resumes/resume_2148.txt,"['pytorch', 'python', 'numpy', 'aws', 'leadership', 'tableau', 'pandas']",7,731566.0,79.2,0.2025,1,Hr
7969,Richard Goodwin,richardgoodwin7969@example.com,25,M,2021-03-24,4.7,394896,0.199,4.67,0,excel|nlp|tensorflow|communication,B.E,Engineering,Manager,0,resumes/resume_7969.txt,"['excel', 'nlp', 'tensorflow', 'communication']",4,394896.0,56.4,0.9175,1,Engineering
6551,Antonio White,antoniowhite6551@example.com,30,Other,2024-02-19,1.79,343384,0.586,4.81,0,python|javascript|docker|scikit-learn,M.Tech,Hr,Senior Engineer,0,resumes/resume_6551.txt,"['python', 'javascript', 'docker', 'scikit-learn']",4,343384.0,21.5,0.9524999999999999,0,Hr
7643,Monica Williams,monicawilliams7643@example.com,29,F,2018-07-17,7.39,1147945,0.293,1.61,0,spark|aws|kubernetes|communication|powerbi|tableau|tensorflow|hadoop,B.Tech,Sales,Engineer,1,resumes/resume_7643.txt,"['spark', 'aws', 'kubernetes', 'communication', 'powerbi', 'tableau', 'tensorflow', 'hadoop']",8,1147945.0,88.7,0.15250000000000002,1,Sales
6164,Zachary Duran,zacharyduran6164@example.com,27,Other,2019-12-28,5.94,682103,0.281,4.94,0,kubernetes|communication|javascript|leadership|spark|hadoop|powerbi|scikit-learn,BSc,Engineering,Senior Engineer,0,resumes/resume_6164.txt,"['kubernetes', 'communication', 'javascript', 'leadership', 'spark', 'hadoop', 'powerbi', 'scikit-learn']",8,682103.0,71.3,0.9850000000000001,1,Engineering
1495,Tracy Silva,tracysilva1495@example.com,39,Other,2025-04-17,0.63,850529,0.213,1.94,1,javascript|tensorflow|pytorch|leadership|scikit-learn|python|numpy|tableau,MBA,Product,Senior Engineer,1,resumes/resume_1495.txt,"['javascript', 'tensorflow', 'pytorch', 'leadership', 'scikit-learn', 'python', 'numpy', 'tableau']",8,850529.0,7.6,0.235,1,Product
7696,Kristen Phillips,kristenphillips7696@example.com,35,Other,2023-02-05,2.83,612166,0.393,2.5,0,excel|react|pytorch|scikit-learn|powerbi,M.Tech,Product,Senior Engineer,1,resumes/resume_7696.txt,"['excel', 'react', 'pytorch', 'scikit-learn', 'powerbi']",5,612166.0,34.0,0.375,1,Product
7094,Christina Santana,christinasantana7094@example.com,20,Other,2019-05-27,6.53,470596,0.51,3.27,0,pytorch|docker|react|spark|hadoop,B.Tech,Hr,Senior Engineer,2,resumes/resume_7094.txt,"['pytorch', 'docker', 'react', 'spark', 'hadoop']",5,470596.0,78.4,0.5675,0,Hr
1409,Michael Patton,michaelpatton1409@example.com,32,M,2020-12-21,4.95,218081,0.238,4.17,1,hadoop|tableau|react,B.Tech,Hr,Senior Engineer,2,resumes/resume_1409.txt,"['hadoop', 'tableau', 'react']",3,218081.0,59.4,0.7925,1,Hr
6691,Jillian Sutton DDS,jilliansuttondds6691@example.com,33,M,2018-08-16,7.3,932097,0.037,4.96,1,numpy|pytorch|react,MSc,Hr,Intern,2,resumes/resume_6691.txt,"['numpy', 'pytorch', 'react']",3,932097.0,87.6,0.99,1,Hr
3401,Robin Anderson,robinanderson3401@example.com,20,F,2023-03-24,2.7,1118217,0.108,3.72,0,tensorflow|leadership|aws|javascript|numpy|scikit-learn|pytorch|docker,B.E,Product,Intern,0,resumes/resume_3401.txt,"['tensorflow', 'leadership', 'aws', 'javascript', 'numpy', 'scikit-learn', 'pytorch', 'docker']",8,1118217.0,32.4,0.68,1,Product
109,Paul Martin,paulmartin109@example.com,27,Other,2020-03-19,5.71,720468,0.438,2.76,0,aws|hadoop|communication|docker,MBA,Finance,Intern,0,resumes/resume_109.txt,"['aws', 'hadoop', 'communication', 'docker']",4,720468.0,68.5,0.43999999999999995,0,Finance
5636,Martin Pope,martinpope5636@example.com,25,M,2020-05-04,5.59,895866,0.727,3.04,0,pandas|docker|leadership|numpy,B.E,Product,Analyst,2,resumes/resume_5636.txt,"['pandas', 'docker', 'leadership', 'numpy']",4,895866.0,67.1,0.51,0,Product
8482,Edward Duran,edwardduran8482@example.com,27,M,2023-08-13,2.31,507470,0.417,2.0,0,excel|kubernetes|powerbi|scikit-learn|pytorch,BSc,Support,Engineer,0,resumes/resume_8482.txt,"['excel', 'kubernetes', 'powerbi', 'scikit-learn', 'pytorch']",5,507470.0,27.7,0.25,0,Support
6604,Kara Wright,karawright6604@example.com,30,Other,2025-06-09,0.48,1014219,0.956,4.64,0,leadership|communication|hadoop|python|powerbi|aws,BSc,Sales,Senior Engineer,2,resumes/resume_6604.txt,"['leadership', 'communication', 'hadoop', 'python', 'powerbi', 'aws']",6,1014219.0,5.8,0.9099999999999999,0,Sales
1091,David King,davidking1091@example.com,28,Other,2022-03-07,3.75,1043212,0.999,1.76,0,aws|kubernetes|javascript,MBA,Finance,Analyst,1,resumes/resume_1091.txt,"['aws', 'kubernetes', 'javascript']",3,1043212.0,45.0,0.19,0,Finance
5560,Virginia Greer,virginiagreer5560@example.com,32,Other,2025-05-07,0.58,713652,0.359,1.46,0,leadership|kubernetes|numpy|python|hadoop|scikit-learn,MBA,Support,Intern,1,resumes/resume_5560.txt,"['leadership', 'kubernetes', 'numpy', 'python', 'hadoop', 'scikit-learn']",6,713652.0,7.0,0.11499999999999999,1,Support
9412,Sean Simon,seansimon9412@example.com,34,M,2022-10-02,3.17,459846,0.661,4.13,1,communication|hadoop|numpy|scikit-learn,BSc,Support,Intern,0,resumes/resume_9412.txt,"['communication', 'hadoop', 'numpy', 'scikit-learn']",4,459846.0,38.0,0.7825,0,Support
8143,Joshua Chavez,joshuachavez8143@example.com,25,Other,2018-10-13,7.15,570808,0.942,1.6,0,sql|docker|nlp|tableau|numpy,B.E,Product,Analyst,2,resumes/resume_8143.txt,"['sql', 'docker', 'nlp', 'tableau', 'numpy']",5,570808.0,85.8,0.15000000000000002,0,Product
8664,Dr. Jeremy Parker,dr.jeremyparker8664@example.com,45,Other,2018-10-19,7.13,1168606,0.251,4.44,0,python|pandas|tensorflow|scikit-learn,BSc,Product,Analyst,0,resumes/resume_8664.txt,"['python', 'pandas', 'tensorflow', 'scikit-learn']",4,1168606.0,85.6,0.8600000000000001,1,Product
6596,Cory Martinez,corymartinez6596@example.com,26,Other,2024-11-08,1.07,253564,0.717,4.34,0,docker|python|nlp|tensorflow|hadoop|kubernetes|powerbi|communication,MSc,Finance,Analyst,0,resumes/resume_6596.txt,"['docker', 'python', 'nlp', 'tensorflow', 'hadoop', 'kubernetes', 'powerbi', 'communication']",8,253564.0,12.8,0.835,0,Finance
624,Melissa Patton,melissapatton624@example.com,31,Other,2023-06-22,2.45,311026,0.097,2.92,0,hadoop|management|nlp|tensorflow|pandas|react|leadership,M.Tech,Engineering,Manager,2,resumes/resume_624.txt,"['hadoop', 'management', 'nlp', 'tensorflow', 'pandas', 'react', 'leadership']",7,311026.0,29.4,0.48,1,Engineering
6871,Michael Hopkins,michaelhopkins6871@example.com,25,F,2025-07-03,0.42,389395,0.603,1.52,0,javascript|pandas|tensorflow|react|pytorch|tableau|aws|excel,M.Tech,Product,Engineer,2,resumes/resume_6871.txt,"['javascript', 'pandas', 'tensorflow', 'react', 'pytorch', 'tableau', 'aws', 'excel']",8,389395.0,5.0,0.13,0,Product
4814,Derrick Floyd,derrickfloyd4814@example.com,24,Other,2019-09-05,6.25,1210033,0.4,4.71,0,powerbi|scikit-learn|numpy|hadoop|sql,MSc,Hr,Analyst,2,resumes/resume_4814.txt,"['powerbi', 'scikit-learn', 'numpy', 'hadoop', 'sql']",5,1210033.0,75.0,0.9275,0,Hr
6553,Mark Wolf,markwolf6553@example.com,20,M,2021-01-21,4.87,904637,0.017,1.04,0,kubernetes|javascript|management|tableau|sql|scikit-learn,MBA,Sales,Senior Engineer,1,resumes/resume_6553.txt,"['kubernetes', 'javascript', 'management', 'tableau', 'sql', 'scikit-learn']",6,904637.0,58.4,0.010000000000000009,1,Sales
7530,Justin Campbell,justincampbell7530@example.com,39,Other,2023-04-14,2.64,709521,0.709,4.51,0,spark|pandas|tableau|management,B.E,Engineering,Manager,1,resumes/resume_7530.txt,"['spark', 'pandas', 'tableau', 'management']",4,709521.0,31.7,0.8775,0,Engineering
